t_ms,N,N0
433.75534,185062,150105
434.09769,185043,150126
434.44004,185023,149986
434.78239,185003,149808
435.12474,184984,149744
435.46708,184964,149801
435.80943,184945,149817
436.15178,184925,149764
436.49413,184905,149757
436.83648,184886,149755
437.17883,184866,149771
437.52117,184846,149745
437.86352,184827,149849
438.20587,184807,149727
438.54822,184787,149696
438.89057,184768,149676
439.23292,184748,149703
439.57526,184728,149664
439.91761,184709,149665
440.25996,184689,149655
440.60231,184670,149608
440.94466,184650,149500
441.28701,184631,149465
441.62935,184611,149406
441.97170,184591,149418
442.31405,184572,149467
442.65640,184552,149476
442.99875,184533,149488
443.34110,184513,149376
443.68344,184494,149322
444.02579,184474,149441
444.36814,184455,149583
444.71049,184435,149662
445.05284,184415,149536
445.39519,184396,149477
445.73753,184376,149329
446.07988,184357,149332
446.42223,184337,149340
446.76458,184318,149342
447.10693,184298,149307
447.44928,184279,149261
447.79162,184259,149225
448.13397,184240,149222
448.47632,184220,149186
448.81867,184201,149308
449.16102,184181,149250
449.50337,184162,149216
449.84571,184143,149312
450.18806,184123,149287
450.53041,184104,149206
450.87276,184084,149171
451.21511,184065,149135
451.55746,184045,149142
451.89980,184026,149222
452.24215,184006,149229
452.58450,183987,149249
452.92685,183967,149162
453.26920,183948,149131
453.61155,183928,149026
453.95389,183909,149103
454.29624,183889,149202
454.63859,183870,149090
454.98094,183851,149062
455.32329,183831,148936
455.66564,183812,148833
456.00798,183793,148803
456.35033,183773,148983
456.69268,183754,148977
457.03503,183735,149104
457.37738,183715,149022
457.71973,183696,149088
458.06207,183676,149064
458.40442,183657,149004
458.74677,183638,148873
459.08912,183618,148897
459.43147,183599,148773
459.77382,183580,148618
460.11616,183560,148543
460.45851,183541,148583
460.80086,183521,148641
461.14321,183502,148761
461.48556,183483,148817
461.82791,183463,148789
462.17025,183444,148737
462.51260,183425,148648
462.85495,183406,148448
463.19730,183386,148429
463.53965,183367,148458
463.88200,183348,148539
464.22434,183329,148435
464.56669,183309,148360
464.90904,183290,148450
465.25139,183271,148556
465.59374,183251,148508
