t_ms,N,N0
377.85574,116131,91420.7
378.17194,116085,91299.2
378.48814,116033,91208.4
378.80434,116310,91450.5
379.12053,116137,91239.8
379.43673,115898,90962.9
379.75293,115960,91097.6
380.06913,116127,91284.4
380.38532,115883,90978.5
380.70152,115963,90976.8
381.01772,116025,91107
381.33391,115953,91174.5
381.65011,116221,91261.5
381.96631,116277,91455.7
382.28251,116292,91466.1
382.59870,116388,91495.4
382.91490,116114,91233.6
383.23110,116147,91216.2
383.54730,115924,90884.4
383.86349,115975,90961.4
384.17969,115861,90832.6
384.49589,115974,91042
384.81208,116075,91269.4
385.12828,116116,91244.2
385.44448,115922,91009.2
385.76068,115926,90939.8
386.07687,115987,90950.2
386.39307,116156,91203.5
386.70927,116022,91020.6
387.02547,115923,90939.2
387.34166,115685,90740.2
387.65786,115797,90964.8
387.97406,115680,90822.9
388.29025,115753,90863.2
388.60645,115605,90755.4
388.92265,115769,90855.3
389.23885,115653,90891
389.55504,115870,91029
389.87124,115998,91191.5
390.18744,115931,91164.7
390.50364,115957,91061.9
390.81983,115939,91108.8
391.13603,116004,91232.6
391.45223,115774,91044.2
391.76842,115752,91001.7
392.08462,115986,91093.8
392.40082,115895,91062.7
392.71702,115939,90986.3
393.03321,115793,90841.5
393.34941,115728,90801.4
393.66561,115652,90689.8
393.98181,115551,90579.7
394.29800,115481,90569.4
394.61420,115527,90630.9
394.93040,115474,90427.9
395.24659,115594,90406.5
395.56279,115554,90548.7
395.87899,115545,90512.6
396.19519,115577,90575.7
396.51138,115436,90360.4
396.82758,115402,90285.2
397.14378,115471,90371.3
397.45998,115319,90258.3
397.77617,115555,90395.8
398.09237,115466,90399.3
398.40857,115781,90736.3
398.72476,115700,90719.2
399.04096,115704,90688.6
399.35716,115493,90476.1
399.67336,115308,90235.8
399.98955,115484,90395.2
400.30575,115387,90477.2
400.62195,115458,90592
400.93815,115404,90524.7
401.25434,115402,90606.6
401.57054,115324,90380.5
401.88674,115328,90510.7
402.20294,115351,90509.6
402.51913,115399,90479.2
402.83533,115393,90571
403.15153,115275,90462.1
403.46772,115316,90442.8
403.78392,115219,90391.4
404.10012,115172,90381
404.41632,115143,90315.2
404.73251,114964,90207.1
405.04871,115122,90257.1
405.36491,114938,90021.4
405.68111,114945,90107.6
405.99730,115169,90307.5
406.31350,115203,90368.8
406.62970,115480,90579.2
406.94589,115215,90332.2
407.26209,115239,90339
407.57829,114949,90098.7
407.89449,114976,90236.7
408.21068,115001,90151.9
408.52688,115004,90076
408.84308,115126,90113.6
409.15928,114839,89905.3
409.47547,114970,89994.7
409.79167,114997,90000.3
410.10787,115012,89963.2
410.42406,114949,89826.1
410.74026,114994,89891.6
411.05646,114732,89749.9
411.37266,114689,89753.7
411.68885,114610,89623.9
412.00505,114643,89633.5
412.32125,114836,89762.2
412.63745,114736,89588.2
412.95364,114707,89665.3
413.26984,114838,89792
413.58604,114875,89865.9
413.90223,114963,89972.3
414.21843,115043,90118
414.53463,115075,90127.2
414.85083,115101,90178
415.16702,114912,89999.3
415.48322,114900,90039.3
415.79942,114755,89896.5
416.11562,114850,90021.6
416.43181,114909,89998.1
416.74801,114814,89927
417.06421,115083,90180
417.38040,115009,90102.4
417.69660,114905,89976.1
418.01280,114801,89794.3
418.32900,114711,89750.2
418.64519,114660,89673.5
418.96139,114561,89642.3
419.27759,114613,89602.4
419.59379,114532,89512.9
419.90998,114531,89501.7
420.22618,114657,89712.5
420.54238,114462,89591.1
420.85857,114530,89617.2
421.17477,114554,89729.8
421.49097,114489,89658.9
421.80717,114289,89580.3
422.12336,114310,89423.7
422.43956,114283,89324.2
422.75576,114484,89426.9
423.07196,114405,89371.2
423.38815,114639,89604.1
423.70435,114415,89374.2
424.02055,114575,89476.4
424.33674,114430,89436.1
424.65294,114419,89446.1
424.96914,114491,89468.7
425.28534,114300,89304.9
425.60153,114531,89529.4
425.91773,114529,89499.2
426.23393,114454,89370.2
426.55013,114407,89400.1
426.86632,114343,89403.2
427.18252,114332,89383.2
427.49872,114323,89375.4
427.81491,114323,89449.7
428.13111,114448,89509
428.44731,114389,89395.1
428.76351,114191,89327.2
429.07970,114262,89388.6
429.39590,114203,89274.7
429.71210,113993,89070.5
430.02830,113967,89044.4
430.34449,114015,89032.1
430.66069,113995,89050.5
430.97689,113931,88943.9
431.29308,113965,89043.7
431.60928,114125,89056.3
431.92548,114140,89164.7
432.24168,114055,89100.1
432.55787,114063,89175.9
432.87407,114095,89220.1
433.19027,114001,89165.7
433.50647,114152,89265.5
433.82266,114294,89274.2
434.13886,114130,89102
434.45506,114247,89218.3
434.77125,114093,89179.5
435.08745,114220,89428.6
435.40365,114198,89337.2
435.71985,113948,89089.2
436.03604,114009,89069.5
436.35224,113898,88941.5
436.66844,113884,88864.8
436.98464,113977,88858.6
437.30083,113851,88861.4
437.61703,113876,88997.5
437.93323,113940,88973.3
438.24942,113902,88957.3
438.56562,114039,89132.7
438.88182,113900,89020.5
439.19802,114050,89133.9
439.51421,114074,89082.7
439.83041,113918,88951.3
440.14661,113835,88805.3
440.46281,113813,88868.9
440.77900,113885,88983.8
441.09520,113951,89066.5
441.41140,114001,89191.1
441.72759,113944,88961.9
442.04379,113891,88859.6
442.35999,113986,88999.3
442.67619,114018,88999.4
442.99238,114019,88966.6
443.30858,113884,88879.8
443.62478,113796,88754.2
443.94098,113817,88726
444.25717,113793,88612.8
444.57337,113693,88573.7
444.88957,113679,88504.5
445.20576,113784,88682.9
445.52196,113538,88508.7
445.83816,113434,88406.7
446.15436,113579,88593.4
446.47055,113528,88643.9
446.78675,113581,88780
447.10295,113736,88922.5
447.41915,113827,89042.7
447.73534,113881,88978.1
448.05154,113550,88746.8
448.36774,113518,88607.7
448.68393,113693,88691.4
449.00013,113782,88692.8
449.31633,113776,88754.4
449.63253,113543,88663.2
449.94872,113725,88790.5
450.26492,113638,88730
450.58112,113680,88768.7
450.89732,113471,88461.4
451.21351,113527,88505.9
451.52971,113491,88483.4
451.84591,113473,88444.9
452.16210,113475,88502.7
452.47830,113505,88514.8
452.79450,113583,88580.2
453.11070,113458,88382.8
453.42689,113213,88270.5
453.74309,113289,88328.1
454.05929,113198,88304
454.37549,113292,88372.1
454.69168,113230,88293.4
455.00788,113258,88346.5
455.32408,113373,88537.7
455.64027,113295,88393.8
455.95647,113150,88395
456.27267,113204,88381.3
456.58887,113109,88370.8
456.90506,113307,88529.6
457.22126,113259,88365
457.53746,113467,88584
457.85366,113501,88622.2
458.16985,113459,88434.2
458.48605,113338,88280.5
458.80225,113355,88279.2
459.11844,113380,88351
459.43464,113375,88365.7
459.75084,113398,88357.1
