t_ms,B_uG,Lz_m6,Lz_m5,Lz_m4,dphi_m5,dphi_m4,w_m5,w_m4,r_ring_m5,r_ring_m4
388.8445,63.0000,+0.000074,-0.938203,-1.636642,-3.030900,-0.816336,-1.000000,-2.000000,3.6706,2.6950
390.6530,63.0000,+0.000060,-0.927291,-1.573815,+3.072329,-2.082300,-1.000000,-2.000000,2.7671,2.8613
392.4616,63.0000,+0.000018,-0.918031,-1.663872,+3.095146,+0.248213,-3.000000,-2.000000,4.1580,2.7445
394.2702,63.0000,-0.000039,-0.937363,-1.449864,-2.932957,-1.063620,-1.000000,-2.000000,3.0087,2.7323
396.0788,63.0000,+0.000238,-0.933984,-1.584810,+3.044904,-1.718174,-1.000000,-1.000000,2.4801,2.6896
397.8873,63.0000,-0.000014,-0.926461,-1.646260,-2.042782,-0.580835,-1.000000,-2.000000,2.9118,3.4078
399.6959,63.0000,-0.000097,-0.920994,-1.472356,+3.026926,+0.057308,-1.000000,-2.000000,2.8869,3.0735
401.5045,63.0000,-0.000059,-0.921327,-1.650610,-2.869561,+0.469762,-1.000000,-2.000000,3.2984,3.0267
403.3131,63.0000,-0.000071,-0.930083,-1.595014,-2.761087,-0.900838,-1.000000,-2.000000,2.6210,2.6297
405.1217,63.0000,+0.000183,-0.924793,-1.539917,-2.950869,+1.168935,-1.000000,-2.000000,3.0255,3.4952
406.9302,63.0000,-0.000038,-0.913063,-1.591127,-2.933546,-1.069997,+3.000000,-2.000000,3.3053,3.5149
408.7388,63.0000,-0.000088,-0.922396,-1.551824,+2.663838,+0.895681,-1.000000,-2.000000,2.7547,3.1505
410.5474,63.0000,-0.000023,-0.933844,-1.648782,-2.544365,+0.037159,-1.000000,-2.000000,3.3504,3.0546
412.3560,63.0000,+0.000070,-0.925451,-1.661447,-3.078030,-0.592867,-1.000000,+0.000000,2.9442,2.9241
414.1646,63.0000,+0.000088,-0.912105,-1.372999,+3.132000,-1.158994,-1.000000,+0.000000,2.9829,3.4435
415.9731,63.0000,+0.000076,-0.923563,-1.581246,-3.136029,-0.026794,-1.000000,-1.000000,2.5797,3.4946
