power_factor,tau_s,value
0.2120408163265306,0.7681818181818182,2750.948418981716
0.2120408163265306,0.8579545454545454,2450.2636535826505
0.2120408163265306,0.9477272727272728,2208.657198764763
0.2120408163265306,1.0375,1998.7076254361473
0.2120408163265306,1.1272727272727272,1817.3762074317447
0.2120408163265306,1.2170454545454545,1657.2318317413747
0.2120408163265306,1.3068181818181819,1516.9845640903427
0.2120408163265306,1.396590909090909,1398.078214427158
0.2120408163265306,1.4863636363636363,1285.8833125831925
0.2120408163265306,1.5761363636363637,1190.3223211392915
0.2120408163265306,1.665909090909091,1103.5493707116666
0.2120408163265306,1.7556818181818181,1024.7722053233174
0.2120408163265306,1.8454545454545455,953.0957386446075
0.2120408163265306,1.9352272727272728,887.2186913102719
0.2120408163265306,2.025,826.5517588244311
0.2120408163265306,2.1147727272727272,770.7204917529193
0.2120408163265306,2.2045454545454546,722.0824280649158
0.2120408163265306,2.294318181818182,673.8718451512032
0.2120408163265306,2.3840909090909093,629.2450369990793
0.2120408163265306,2.473863636363636,590.3125074138629
0.2120408163265306,2.5636363636363635,551.2278156198868
0.2120408163265306,2.653409090909091,516.922230369325
0.2120408163265306,2.743181818181818,484.5996216892245
0.2120408163265306,2.8329545454545455,452.16234159780515
0.2120408163265306,2.922727272727273,423.75124139623586
0.2120408163265306,3.0125,396.6920950463159
0.2120408163265306,3.102272727272727,370.9977016072862
0.2120408163265306,3.1920454545454544,344.9851048402129
0.2120408163265306,3.2818181818181817,321.9621682119641
0.2120408163265306,3.371590909090909,300.0498429482773
0.2120408163265306,3.4613636363636364,279.174682020554
0.2120408163265306,3.5511363636363638,259.28077456758183
0.2120408163265306,3.640909090909091,240.14733442786428
0.2120408163265306,3.730681818181818,222.0151751110193
0.2120408163265306,3.8204545454545453,204.57432026986908
0.2120408163265306,3.9102272727272727,187.7677664756411
0.2120408163265306,4.0,173.05183651445714
0.23224489795918368,0.05,9277.904931333598
0.23224489795918368,0.13977272727272727,8005.132265127189
0.23224489795918368,0.22954545454545455,6496.359441647421
0.23224489795918368,0.31931818181818183,5430.892483573236
0.23224489795918368,0.4090909090909091,4644.338414859309
0.23224489795918368,0.49886363636363634,3967.321505138375
0.23224489795918368,0.5886363636363636,3457.672407527708
0.23224489795918368,0.678409090909091,3060.2398652715883
0.23224489795918368,0.7681818181818182,2707.7350356350344
0.23224489795918368,0.8579545454545454,2424.474609289875
0.23224489795918368,0.9477272727272728,2171.715104698799
0.23224489795918368,1.0375,1964.6738098979758
0.23224489795918368,1.1272727272727272,1785.8571942857952
0.23224489795918368,1.2170454545454545,1635.8483454787165
0.23224489795918368,1.3068181818181819,1497.0380035882276
0.23224489795918368,1.396590909090909,1379.0338707147248
0.23224489795918368,1.4863636363636363,1268.3100332587533
0.23224489795918368,1.5761363636363637,1173.7642766576519
0.23224489795918368,1.665909090909091,1087.9476606989415
0.23224489795918368,1.7556818181818181,1010.141578466094
0.23224489795918368,1.8454545454545455,939.4616923715898
0.23224489795918368,1.9352272727272728,874.4956313247199
0.23224489795918368,2.025,814.7862297788802
0.23224489795918368,2.1147727272727272,759.775965914163
0.23224489795918368,2.2045454545454546,708.8815629934456
0.23224489795918368,2.294318181818182,664.3328859420044
0.23224489795918368,2.3840909090909093,620.4390608138333
0.23224489795918368,2.473863636363636,582.036633378912
0.23224489795918368,2.5636363636363635,543.6760353358677
0.23224489795918368,2.653409090909091,509.85614963343096
0.23224489795918368,2.743181818181818,478.0199183153859
0.23224489795918368,2.8329545454545455,446.1931221446898
0.23224489795918368,2.922727272727273,418.2290249544367
0.23224489795918368,3.0125,391.5913028337659
0.23224489795918368,3.102272727272727,366.3153766970445
0.23224489795918368,3.1920454545454544,340.8212754962278
0.23224489795918368,3.2818181818181817,318.1920203442796
0.23224489795918368,3.371590909090909,296.63076755722886
0.23224489795918368,3.4613636363636364,276.10641474409476
0.23224489795918368,3.5511363636363638,256.5475261222505
0.23224489795918368,3.640909090909091,237.7490127374126
0.23224489795918368,3.730681818181818,219.93479496938699
0.23224489795918368,3.8204545454545453,202.79441640626214
0.23224489795918368,3.9102272727272727,186.27519755951266
0.23224489795918368,4.0,171.77406631809663
0.2524489795918367,0.05,9316.864191725923
0.2524489795918367,0.13977272727272727,7973.281482622639
0.2524489795918367,0.22954545454545455,6443.582647784926
0.2524489795918367,0.31931818181818183,5450.155258504411
0.2524489795918367,0.4090909090909091,4588.416627412618
0.2524489795918367,0.49886363636363634,3951.4435697366252
0.2524489795918367,0.5886363636363636,3435.4031918616256
0.2524489795918367,0.678409090909091,3014.04919691165
0.2524489795918367,0.7681818181818182,2664.8511031880507
0.2524489795918367,0.8579545454545454,2385.1051241465566
0.2524489795918367,0.9477272727272728,2147.2154128748552
0.2524489795918367,1.0375,1941.1717594960382
0.2524489795918367,1.1272727272727272,1763.6441276683663
0.2524489795918367,1.2170454545454545,1607.2836941130586
0.2524489795918367,1.3068181818181819,1476.9892187070946
